0,-33,1,58,-1,-1,-1,-29,0,-30,0,0,0,0
0,-33,1,58,-1,-1,-1,-29,0,-30,0,0,0,0
0,-33,1,58,0,-1,-1,-29,0,-30,0,0,0,0
0,-34,1,57,0,-1,0,-31,0,-30,-1,0,0,0
0,-34,1,58,0,-1,0,-30,0,-30,0,0,0,0
0,-34,1,58,-1,-1,-1,-30,0,-30,0,0,0,0
0,-33,1,57,-1,-1,-1,-30,0,-30,-1,0,0,0
0,-33,1,57,0,-1,-1,-30,0,-30,-1,0,0,0
0,-34,0,57,-1,-1,-1,-31,0,-30,0,0,0,0
0,-34,1,57,0,-1,0,-31,0,-30,-1,0,0,0
0,-33,1,58,0,-1,-1,-29,0,-30,0,0,0,0
0,-33,1,58,0,-1,-1,-29,0,-30,0,0,0,0
0,-32,1,58,0,-1,0,-29,0,-30,0,0,0,0
0,-32,0,58,-1,-1,0,-29,0,-30,0,0,0,0
0,-33,1,58,0,-1,-1,-29,0,-30,0,0,0,0
0,-34,2,57,-1,-1,0,-31,0,-30,-2,0,0,0
0,-34,1,57,0,-1,-1,-31,0,-30,-1,0,0,0
0,-33,1,57,0,-1,-1,-30,0,-30,-1,0,0,0
0,-34,0,57,-1,-1,-1,-31,0,-30,0,0,0,0
0,-34,0,58,0,-1,-1,-30,0,-30,0,0,0,0
0,-33,0,58,-1,-1,0,-29,0,-30,0,0,0,0
0,-32,1,58,0,-1,-1,-29,0,-30,0,0,0,0
0,-33,2,58,-1,-1,-1,-29,0,-30,-1,0,0,0
0,-33,2,59,0,-1,-1,-29,0,-30,-1,0,0,0
0,-33,0,57,0,-1,-1,-30,0,-30,0,0,0,0
0,-33,0,57,-1,-1,-1,-30,0,-30,0,0,0,0
0,-33,-1,57,-1,-1,0,-30,0,-30,1,0,0,0
0,-34,1,58,-1,-1,-1,-30,0,-30,0,0,0,0
0,-35,2,57,0,-1,-1,-31,0,-30,-2,0,0,0
0,-34,1,57,0,-1,-1,-31,0,-30,-1,0,0,0
0,-34,2,57,0,-1,-1,-31,0,-30,-2,0,0,0
0,-34,3,59,-1,-1,-1,-30,0,-30,-2,0,0,0
0,-32,0,59,-1,-1,0,-28,0,-30,0,0,0,0
0,-32,-1,59,0,-1,0,-28,0,-30,0,1,0,0
0,-32,-1,58,0,-1,0,-29,0,-30,0,1,0,0
0,-32,-1,58,-1,-1,-1,-29,0,-30,0,1,0,0
0,-34,2,57,-1,-1,-1,-31,0,-30,-2,1,0,0
0,-34,5,57,-1,0,-1,-31,0,-30,-5,1,0,0
0,-34,3,57,-1,-1,0,-31,0,-30,-3,1,0,0
0,-34,0,58,0,-1,0,-30,0,-30,0,1,0,0
0,-33,0,57,0,-1,0,-30,0,-30,0,1,0,0
0,-33,-1,58,0,-1,-1,-29,0,-30,0,1,0,0
0,-33,0,58,-1,0,-1,-29,0,-30,0,1,0,0
0,-33,1,59,0,-1,-1,-29,0,-30,0,1,0,0
0,-33,2,57,0,-1,-1,-30,0,-30,-2,1,0,0
0,-35,4,58,-1,-1,0,-31,0,-30,-3,1,0,0
0,-33,0,58,0,-1,-1,-29,0,-30,0,1,0,0
0,-32,-2,58,-1,-1,-1,-29,0,-30,1,1,0,0
0,-32,1,57,0,-1,0,-29,0,-30,-1,1,0,0
0,-33,1,56,0,-1,0,-30,0,-30,-1,1,0,0
0,-34,-2,60,-1,-1,-1,-29,0,-30,1,1,0,0
0,-34,3,58,0,0,-1,-30,0,-30,-2,1,0,0
0,-33,0,59,0,-1,-1,-29,0,-30,0,1,0,0
0,-33,3,56,0,-1,0,-30,0,-30,-3,1,0,0
0,-34,1,58,0,0,-1,-30,0,-30,0,1,0,0
0,-31,-2,58,-1,-1,0,-28,0,-30,1,1,0,0
0,-34,2,57,-1,-1,-1,-31,0,-30,-2,1,0,0
0,-33,-1,60,-1,-1,-1,-29,0,-30,0,1,0,0
0,-34,3,57,0,-1,-1,-31,0,-30,-3,1,0,0
0,-32,0,57,-1,-1,0,-29,0,-30,0,1,0,0
0,-35,5,57,-1,-1,-1,-31,0,-30,-5,1,0,0
0,-33,-1,58,-1,-1,-1,-29,0,-30,0,1,0,0
0,-34,1,59,0,-1,-1,-30,0,-30,0,1,0,0
0,-32,0,58,-1,0,0,-29,0,-30,0,1,0,0
0,-31,1,56,0,-1,0,-29,0,-30,-1,1,0,0
0,-34,1,59,-1,0,-1,-30,0,-30,0,1,0,0
0,-32,-1,59,-1,-1,-1,-28,0,-30,0,1,0,0
0,-33,2,56,0,-1,-1,-30,0,-30,-2,1,0,0
0,-35,1,57,0,-1,-1,-31,0,-30,-1,1,0,0
0,-33,0,61,0,-1,-1,-28,0,-30,0,1,0,0
0,-33,1,55,0,-1,0,-31,0,-30,-1,1,0,0
0,-33,0,57,0,-1,-1,-30,0,-30,0,1,0,0
0,-33,0,59,0,-1,-1,-29,0,-30,0,2,0,0
0,-33,-2,60,0,-1,-1,-29,0,-30,1,2,0,0
0,-34,0,56,0,-1,-1,-31,0,-30,0,2,0,0
0,-32,1,52,-1,-1,-1,-31,0,-30,-1,2,0,0
0,-35,3,56,-1,-1,-1,-32,-1,-30,-3,2,0,0
0,-34,1,59,0,-1,-1,-30,-1,-30,0,2,0,0
0,-35,0,58,-1,-1,-1,-31,-1,-30,0,2,0,0
0,-33,1,55,-1,-1,-1,-31,-1,-30,-1,2,0,0
0,-31,1,59,0,0,0,-27,-1,-30,0,2,0,0
0,-32,1,59,-1,-1,-1,-28,-1,-30,0,2,0,0
0,-32,-1,53,0,-1,-1,-31,-1,-30,1,2,0,0
0,-38,2,62,0,-1,0,-31,-1,-30,-1,2,0,0
0,-32,1,57,0,-1,-1,-29,-1,-30,-1,2,0,0
0,-33,2,51,-1,-1,-1,-33,-1,-30,-2,2,0,0
0,-33,1,62,-1,-1,0,-28,-1,-30,0,2,0,0
0,-34,0,58,0,0,0,-30,-1,-30,0,2,0,0
0,-33,1,59,-1,-1,-1,-29,-1,-30,0,2,0,0
0,-34,1,57,-1,-1,-1,-31,-1,-30,-1,2,0,0
0,-33,0,57,-1,-1,0,-30,-1,-30,0,2,0,0
0,-35,1,59,0,-1,0,-30,-1,-30,0,2,0,0
0,-32,-1,57,-1,-1,0,-29,-1,-30,1,2,0,0
0,-35,3,58,0,-1,-1,-31,-1,-30,-2,2,0,0
0,-32,2,56,0,-1,-1,-29,-1,-30,-2,2,0,0
0,-33,3,58,-1,-1,0,-29,-1,-30,-2,2,0,0
0,-32,-1,58,-1,-1,0,-29,-1,-30,0,2,0,0
0,-32,-1,59,-1,-1,0,-28,-1,-30,0,2,0,0
0,-35,0,60,0,-1,-1,-30,-1,-30,0,2,0,0
0,-33,1,58,-1,-1,-1,-29,-1,-30,0,2,0,0
0,-34,2,58,0,0,0,-30,-1,-30,-1,2,0,0
0,-34,1,57,0,-1,0,-31,-1,-30,-1,2,0,0
0,-34,1,59,-1,-1,-1,-30,-1,-30,0,2,0,0
0,-33,0,58,0,-1,-1,-29,-1,-30,0,2,0,0
0,-34,1,58,0,-1,-1,-30,-1,-30,0,2,0,0
0,-32,-1,58,0,-1,0,-29,-1,-30,0,2,0,0
0,-33,2,58,-1,-1,0,-29,-1,-30,-1,2,0,0
0,-33,1,58,-1,-1,-1,-29,-1,-30,0,2,0,0
0,-34,1,58,-1,-1,-1,-30,-1,-30,0,3,0,0
0,-33,2,57,0,-1,0,-30,-1,-30,-2,3,0,0
0,-34,1,56,0,-1,0,-31,-1,-30,-1,3,0,0
0,-34,1,57,0,-1,0,-31,-1,-30,-1,3,0,0
0,-33,1,58,-1,-1,-1,-29,-1,-30,0,3,0,0
0,-32,1,59,0,-1,-1,-28,-1,-30,0,3,0,0
0,-33,0,58,0,-1,0,-29,-1,-30,0,3,0,0
0,-34,0,58,0,-1,-1,-30,-1,-30,0,3,0,0
0,-32,3,60,0,-1,-1,-28,-1,-30,-2,3,0,0
0,-33,2,58,-1,-1,0,-29,-1,-30,-1,3,0,0
0,-35,1,57,-1,-1,0,-31,-1,-30,-1,3,0,0
0,-34,3,59,0,-1,-1,-30,-1,-30,-2,3,0,0
0,-32,0,58,-1,-1,0,-29,-1,-30,0,3,0,0
0,-34,1,57,0,-1,0,-31,-1,-30,-1,3,0,0
0,-34,0,60,0,-1,-1,-29,-1,-30,0,3,0,0
0,-31,2,57,0,-1,0,-28,-1,-30,-2,3,0,0
0,-34,1,57,0,-1,0,-31,-1,-30,-1,3,0,0
0,-36,2,59,0,-1,-1,-31,-1,-30,-1,3,0,0
0,-31,1,58,0,-1,-1,-28,-1,-30,0,3,0,0
0,-34,-3,56,0,-1,-1,-31,-1,-30,3,3,0,0
0,-32,2,60,1,-1,-1,-28,-1,-30,-1,3,0,0
0,-34,2,54,0,0,0,-32,-1,-30,-2,3,0,0
0,-36,2,62,1,-1,0,-30,-1,-30,-1,3,0,0
0,-32,3,60,1,-1,-1,-28,-1,-30,-2,3,0,0
0,-34,-1,55,1,0,-1,-31,-1,-30,1,3,0,0
0,-34,5,61,1,-1,-1,-29,-1,-30,-4,3,0,0
0,-31,2,56,1,-1,0,-29,-1,-30,-2,3,0,0
0,-36,-3,57,1,-1,0,-32,-1,-30,3,3,0,0
0,-31,1,58,2,-1,-1,-28,-1,-30,0,3,0,0
0,-31,2,57,2,0,-1,-28,-1,-29,-2,3,0,0
0,-35,-1,60,2,-1,-1,-30,-1,-29,0,3,0,0
0,-30,3,57,2,-1,-1,-27,-1,-29,-3,3,0,0
0,-34,1,61,2,-1,0,-29,0,-29,0,3,0,0
0,-34,-1,55,3,-1,-1,-31,0,-29,1,3,0,0
0,-32,3,58,3,-1,-1,-29,0,-29,-2,3,0,0
0,-33,-2,57,2,-1,0,-30,0,-29,2,3,0,0
0,-32,3,62,4,-1,-1,-27,0,-29,-2,3,0,0
0,-32,1,55,3,0,-1,-30,0,-29,-1,3,0,0
0,-32,-1,59,4,-1,0,-28,0,-28,0,4,0,0
0,-31,3,59,4,-1,-1,-27,0,-28,-2,4,0,0
0,-31,1,60,4,-1,-1,-27,0,-28,0,4,0,0
0,-33,3,57,5,-1,-1,-30,0,-28,-3,4,0,0
0,-29,3,61,4,0,-1,-25,0,-28,-2,4,0,0
0,-32,-4,56,5,-1,-1,-29,0,-27,4,4,0,0
0,-30,1,61,5,-1,-1,-26,0,-27,0,4,0,0
0,-30,1,58,5,-1,0,-27,1,-27,0,4,0,0
0,-33,1,61,6,-1,-1,-28,1,-27,0,4,0,0
0,-30,5,58,5,0,-1,-27,1,-27,-4,4,0,0
0,-30,-2,60,6,-1,-1,-26,1,-26,1,4,0,0
0,-30,2,58,6,-1,-1,-27,1,-26,-1,4,0,0
0,-28,-1,59,6,0,0,-25,2,-26,0,4,0,0
0,-29,2,62,7,-1,-1,-25,2,-26,-1,4,0,0
